Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Singles,Fingers,Detached Cells,Clusters
4,21,0.4,8162,46605,304,10,328,5
4,21,0.5,8606.5,46803,306,10,326,3
4,21,0.5,9822.5,47196,308,9,316,1
4,21,0.5,8391,45887,292,10,307,1
4,21,0.5,10690,48302.5,288,8,306,3
4,21,0.5,5856,44380,299,9,333,5
4,21,0.5,7456.5,43045,289,10,309,3
4,21,0.5,9370.5,46439.5,279,9,311,2
4,21,0.5,10103,46692.5,286,10,308,2
4,21,0.5,8789,46572,283,8,318,5
4,21,0.5,9205.5,47024,304,8,317,3
4,21,0.6,10565,44869.5,295,9,316,5
4,21,0.6,8975.5,45787.5,298,10,325,4
4,21,0.6,7454,45248.5,286,9,334,6
4,21,0.6,8573.5,46245,289,11,318,5
4,21,0.6,9631.5,47129,282,9,303,2
4,21,0.6,7988,46366,295,9,313,2
4,21,0.6,10544,47732,297,13,316,3
4,21,0.6,12299,46365,281,10,305,3
4,21,0.6,9233,45436,305,8,319,2
4,21,0.6,7295,45834.5,301,10,321,1
4,21,0.7,10056.5,47163,300,10,314,0
4,21,0.7,9939,47021.5,288,11,315,3
4,21,0.7,9538,48669,308,10,335,3
4,21,0.7,9540,47627,292,9,315,3
4,21,0.7,10054.5,45638,293,10,313,1
4,21,0.7,9751.5,47274,292,9,308,2
4,21,0.7,11649,49272.5,293,9,308,1
4,21,0.7,6500.5,43397,305,10,346,6
4,21,0.7,10158.5,45876,285,10,312,2
4,21,0.7,9445,47766.5,295,8,319,4
4,21,0.8,8884,46645,305,11,331,3
4,21,0.8,6937.5,44813.5,300,7,334,8
4,21,0.8,10135.5,45206.5,284,11,312,4
4,21,0.8,10982,47501.5,284,9,309,3
4,21,0.8,9325.5,45397,299,12,323,3
4,21,0.8,11249,47701.5,294,11,312,3
4,21,0.8,10759.5,47364,296,8,323,6
4,21,0.8,9230.5,46025,283,9,315,4
4,21,0.8,8660,45835,307,11,340,6
4,21,0.8,9988,47129.5,281,10,316,4
4,21,0.9,8896.5,47126,309,8,326,1
4,21,0.9,11099.5,47185.5,310,8,325,2
4,21,0.9,11039,46316,282,8,309,4
4,21,0.9,10074,45958,297,9,313,4
4,21,0.9,8813,45879.5,303,9,335,7
4,21,0.9,9911,47278.5,302,11,329,3
4,21,0.9,9453.5,46258,300,12,334,5
4,21,0.9,9117.5,46519.5,303,9,328,4
4,21,0.9,7474,43798,302,9,324,1
4,21,0.9,11688,48699.5,299,10,328,5
4,21,1,9540.5,44555,301,10,323,3
4,21,1,9784.5,46288.5,295,8,322,5
4,21,1,7835,46094,302,10,323,2
4,21,1,9599,45987.5,302,9,324,3
4,21,1,11026.5,48971.5,296,9,334,6
4,21,1,9590.5,45126,295,10,333,6
4,21,1,10185.5,49345,307,8,336,5
4,21,1,7819.5,43226.5,281,8,301,2
4,21,1,10431,46729,299,10,308,1
4,21,1,6629,42016,300,10,335,4
4,24,0,7362.5,51691,291,6,329,3
4,24,0,6001,50528,300,8,325,1
4,24,0,6572,50569.5,299,9,332,5
4,24,0,8304.5,51861,287,7,312,2
4,24,0,6660,50073.5,296,8,321,4
4,24,0,6301,49475.5,306,7,319,2
4,24,0,7757.5,49931,286,8,320,6
4,24,0,6922.5,47461.5,292,7,318,3
4,24,0,7093.5,50514.5,289,6,329,6
4,24,0,6014,49869,296,7,339,10
4,24,0.1,6775.5,51336,308,9,336,4
4,24,0.1,8127,50871,295,9,340,8
4,24,0.1,6097,50853.5,315,9,344,6
4,24,0.1,7823,49229,285,7,325,6
4,24,0.1,9186.5,52585,299,9,334,3
4,24,0.1,6551,48491.5,305,9,324,2
4,24,0.1,6616.5,48780.5,295,10,322,4
4,24,0.1,7356.5,51183.5,298,9,330,7
4,24,0.1,7363,48655,278,8,313,7
4,24,0.1,6884.5,51165,310,6,342,4
4,24,0.2,6382,48789.5,298,7,325,4
4,24,0.2,7743,48928,311,9,330,1
4,24,0.2,8220.5,50747,271,9,323,4
4,24,0.2,9005,51423.5,301,8,331,2
4,24,0.2,6185,48929.5,303,9,320,1
4,24,0.2,7236.5,51259,310,7,325,2
4,24,0.2,7996,51515.5,277,7,310,4
4,24,0.2,6501.5,49350.5,301,9,323,1
4,24,0.2,8258.5,49996.5,306,8,336,4
4,24,0.2,6763,47486,295,7,317,4
4,24,0.3,8611,50616.5,312,9,323,0
4,24,0.3,9233,51707,305,9,329,3
4,24,0.3,8935.5,51621.5,301,8,338,4
4,24,0.3,8032,49542.5,301,9,326,3
4,24,0.3,6847.5,49331,303,9,326,3
4,24,0.3,8773.5,49301,297,7,313,0
4,24,0.3,7504,48906.5,308,11,338,5
4,24,0.3,5160,48169,299,9,315,4
4,24,0.3,5743,50501.5,315,8,340,4
4,24,0.3,7733,49546,276,7,304,1
4,24,0.4,9447,51101,306,8,338,4
4,24,0.4,6919,48331.5,315,9,344,4
4,24,0.4,9627,51704.5,295,8,349,9
4,24,0.4,7019.5,49005,296,9,345,10
4,24,0.4,7261,48781.5,313,8,336,2
4,24,0.4,7275,49237.5,299,6,335,3
4,24,0.4,10277.5,53348,297,7,338,7
4,24,0.4,6255,48111,309,8,341,4
4,24,0.4,8604,52157.5,310,6,335,6
4,24,0.4,6052,50004,307,10,340,3
4,24,0.5,7382,49932,310,10,347,6
4,24,0.5,7819,47837,301,6,333,5
4,24,0.5,8251,50583,299,9,339,6
4,24,0.5,8248,51532.5,299,8,333,2
4,24,0.5,8986,49786,311,6,336,4
4,24,0.5,7332,49783,303,8,335,4
4,24,0.5,8053,52955,312,9,348,5
4,24,0.5,9664.5,51711,309,8,359,7
4,24,0.5,8882.5,50386,286,8,322,6
4,24,0.5,8846,50555.5,310,8,330,2
4,24,0.6,9803,50031,279,10,343,9
4,24,0.6,8652.5,47347,299,8,336,4
4,24,0.6,7958.5,51105,306,7,342,3
4,24,0.6,10203,51335,293,8,330,5
4,24,0.6,8207,49319,297,9,337,6
4,24,0.6,7929,50630,295,8,347,7
4,24,0.6,8671,52075,321,7,350,3
4,24,0.6,7895,49503,314,8,344,4
4,24,0.6,6219,49754,313,7,343,4
4,24,0.6,7393,48790.5,307,10,336,3
4,24,0.7,6635,48837.5,309,8,353,6
4,24,0.7,7500.5,48941.5,322,9,352,2
4,24,0.7,8583.5,48139,311,9,336,4
4,24,0.7,7780,48522.5,313,11,344,4
4,24,0.7,8857.5,51461.5,308,11,332,2
4,24,0.7,8758.5,52096.5,300,7,342,10
4,24,0.7,8129.5,49134,307,9,343,5
4,24,0.7,8063,49164,307,10,343,6
4,24,0.7,8157.5,50934,317,7,368,10
4,24,0.7,8374.5,51181.5,303,8,349,8
4,24,0.8,7739,50064,300,7,333,4
4,24,0.8,9487,50205,317,8,339,4
4,24,0.8,7806,49135,315,10,344,6
4,24,0.8,7026.5,46828.5,327,9,340,2
4,24,0.8,7350.5,48403.5,282,11,344,6
4,24,0.8,10621.5,52293,308,8,349,8
4,24,0.8,8749.5,50676.5,310,8,352,4
4,24,0.8,8464,49936,304,8,349,7
4,24,0.8,10648,52018,314,9,333,2
4,24,0.8,10132.5,52168,305,9,350,7
4,24,0.9,11843,53587.5,299,8,332,3
4,24,0.9,8192.5,51397,298,8,335,6
4,24,0.9,11446,51216,305,10,333,3
4,24,0.9,10989,52084,308,8,330,2
4,24,0.9,7524.5,48775,302,8,347,5
4,24,0.9,10764,52228,296,9,326,4
4,24,0.9,11541,50390,292,10,333,4
4,24,0.9,8319,50138,292,7,345,7
4,24,0.9,8824,51229,303,10,342,6
4,24,0.9,7327,49736.5,331,8,361,4
4,24,1,11876.5,51239.5,312,11,338,3
4,24,1,9552,51495,301,9,340,5
4,24,1,9774,51837,305,7,331,3
4,24,1,10863,51669.5,312,7,347,5
4,24,1,7888,48630,311,8,345,6
4,24,1,9097.5,51317,295,6,344,8
4,24,1,8682.5,49043.5,296,8,320,4
4,24,1,7882.5,47683,319,9,345,4
4,24,1,9701.5,51049.5,306,9,342,7
4,24,1,6849.5,49339.5,324,10,355,4
4,27,0,6382,52420,294,5,333,4
4,27,0,5807,51129,300,8,338,7
4,27,0,6876,54247.5,292,7,335,5
4,27,0,10078,56393.5,305,10,336,3
4,27,0,8019,54399.5,286,5,324,5
4,27,0,8622.5,56306.5,292,8,326,2
4,27,0,7653,53576,302,6,337,4
4,27,0,6515,51833,272,6,315,4
4,27,0,5572.5,51992,298,8,333,4
4,27,0,6543,51993.5,288,9,329,3
4,27,0.1,7238,52848.5,282,5,324,6
4,27,0.1,6647,52200,300,6,347,5
4,27,0.1,6950.5,54045,293,6,336,5
4,27,0.1,6463,54277.5,311,7,348,2
4,27,0.1,7408.5,50367.5,284,7,322,6
4,27,0.1,6177,53445.5,293,6,333,2
4,27,0.1,5549,50654,285,7,320,4
4,27,0.1,5939.5,52787,285,6,333,8
4,27,0.1,6556,53318,290,6,327,3
4,27,0.1,6376,54877.5,298,8,335,1
4,27,0.2,8840.5,55265,294,8,339,5
4,27,0.2,7324.5,53674.5,318,7,341,3
4,27,0.2,8197.5,53514.5,312,10,341,3
4,27,0.2,6951,54542,300,6,354,7
4,27,0.2,8156,54294,306,7,330,2
4,27,0.2,7336.5,53351.5,299,8,335,8
4,27,0.2,5826,52831,307,6,339,3
4,27,0.2,6591,53230,311,8,341,5
4,27,0.2,7458,53032,288,7,325,4
4,27,0.2,8296.5,52528.5,295,7,335,5
4,27,0.3,8638.5,54136.5,299,8,323,3
4,27,0.3,10112,55839,293,8,323,3
4,27,0.3,6953.5,53166.5,306,8,331,1
4,27,0.3,6866.5,52699,304,8,328,2
4,27,0.3,4751.5,51624,296,5,324,4
4,27,0.3,7664,54042.5,309,10,363,8
4,27,0.3,6229.5,52275,305,8,343,5
4,27,0.3,6787.5,53532,304,8,339,2
4,27,0.3,8133,53224.5,306,10,334,3
4,27,0.3,6938,52944,285,7,335,7
4,27,0.4,6295.5,52212.5,306,7,340,6
4,27,0.4,6278,52726.5,294,7,333,2
4,27,0.4,7825,53826,299,8,334,3
4,27,0.4,8183,54642,286,8,334,5
4,27,0.4,6177,51966,301,7,343,4
4,27,0.4,5601.5,52130.5,305,7,351,4
4,27,0.4,7052.5,51762,293,8,333,5
4,27,0.4,6230.5,50450,296,7,354,11
4,27,0.4,7574,52989.5,298,9,326,2
4,27,0.4,7849.5,53971,309,6,337,1
4,27,0.5,8516.5,54805.5,301,5,345,6
4,27,0.5,7375.5,53138,313,9,340,3
4,27,0.5,10022.5,54563.5,308,7,335,3
4,27,0.5,6610.5,52419,310,7,342,2
4,27,0.5,9156,53138.5,307,8,348,6
4,27,0.5,6402.5,51454,303,8,340,5
4,27,0.5,6071,52232,297,12,337,6
4,27,0.5,8264,52770,301,8,327,1
4,27,0.5,7852,53032.5,309,6,370,10
4,27,0.5,8257.5,53908,301,8,337,4
4,27,0.6,7240,52234,307,8,333,2
4,27,0.6,6665,52165.5,307,7,347,5
4,27,0.6,7155,52487.5,289,7,324,5
4,27,0.6,7264,49758,305,8,342,7
4,27,0.6,7433,51875.5,310,9,335,4
4,27,0.6,8844.5,53452,308,6,341,4
4,27,0.6,6739.5,53000.5,306,7,357,7
4,27,0.6,6637,52176.5,314,8,351,6
4,27,0.6,8277,52883,297,8,354,8
4,27,0.6,7194,54186.5,318,7,358,5
4,27,0.7,6863.5,51853.5,315,7,347,4
4,27,0.7,7945.5,52745,308,6,353,5
4,27,0.7,8469.5,53738,320,9,342,3
4,27,0.7,6589,51803.5,305,7,330,4
4,27,0.7,7893,53934,324,9,354,4
4,27,0.7,10171,54954.5,304,7,337,3
4,27,0.7,9549.5,55323,300,9,353,5
4,27,0.7,6770,52476.5,319,8,346,5
4,27,0.7,7606,52268.5,302,9,345,7
4,27,0.7,8627,54457.5,304,10,362,7
4,27,0.8,8121.5,53190.5,303,9,339,3
4,27,0.8,6562,52060,303,7,358,7
4,27,0.8,9194,54645,324,11,355,2
4,27,0.8,9457.5,52818,312,8,340,5
4,27,0.8,8684.5,56439.5,324,9,350,4
4,27,0.8,7885,53733,317,7,337,2
4,27,0.8,7514.5,53028,318,8,355,5
4,27,0.8,9845.5,53950,312,7,348,7
4,27,0.8,7354,51936.5,317,9,348,4
4,27,0.8,7921,51940,328,6,355,5
4,27,0.9,6987.5,52203.5,303,8,337,5
4,27,0.9,8406,52364.5,308,10,352,6
4,27,0.9,9147.5,53465,304,7,359,6
4,27,0.9,8714,53041,313,12,342,5
4,27,0.9,8977,52773,308,8,343,3
4,27,0.9,10391.5,54722,293,7,332,6
4,27,0.9,7240.5,51267.5,312,6,356,6
4,27,0.9,9200.5,53565,319,10,350,5
4,27,0.9,7878.5,51435,308,8,344,4
4,27,0.9,6816.5,52699,301,10,377,10
4,27,1,6384,49892.5,289,6,355,7
4,27,1,8002,53079.5,328,9,349,2
4,27,1,6680,50727,320,8,365,4
4,27,1,9134,55139,314,7,365,6
4,27,1,6626,51553,314,6,353,3
4,27,1,8069,52730.5,323,10,371,7
4,27,1,7260.5,53148,315,6,389,5
4,27,1,8026.5,52727.5,325,6,365,6
4,27,1,8047.5,53459.5,310,7,344,3
4,27,1,8546,53069,299,10,360,9
4,30,0,5650,53388,270,4,324,3
4,30,0,6908.5,54961.5,300,6,327,2
4,30,0,5067,53678,292,4,335,2
4,30,0,5566,54992.5,286,7,318,1
4,30,0,4725.5,51882,263,6,295,0
4,30,0,5880,55926,281,8,318,3
4,30,0,5745,54058,300,7,331,3
4,30,0,5231.5,53552,282,5,322,3
4,30,0,6234.5,54666.5,284,6,331,3
4,30,0,5828,54954.5,287,7,326,2
4,30,0.1,5188.5,54242.5,294,8,331,2
4,30,0.1,6465.5,54617,299,6,331,1
4,30,0.1,4256.5,53461.5,305,4,323,2
4,30,0.1,3740,53228.5,283,4,336,5
4,30,0.1,5392.5,54643.5,289,7,319,1
4,30,0.1,6336,54397.5,284,6,331,3
4,30,0.1,5865,53330,293,6,342,5
4,30,0.1,6942.5,56642,296,5,343,3
4,30,0.1,7533.5,56370,290,4,326,4
4,30,0.1,5982,53152,282,8,320,1
4,30,0.2,6502,54714,288,6,328,5
4,30,0.2,7490,56256.5,321,6,332,1
4,30,0.2,5671,53430.5,291,5,330,3
4,30,0.2,5461.5,54394.5,302,7,338,3
4,30,0.2,4787,53707.5,296,7,340,3
4,30,0.2,5669,53753.5,282,6,312,2
4,30,0.2,5372.5,53294.5,298,7,356,5
4,30,0.2,6129,54116.5,293,8,354,5
4,30,0.2,7605,54505,293,5,327,2
4,30,0.2,7111.5,54029.5,294,7,336,4
4,30,0.3,6443,54713,307,8,339,2
4,30,0.3,5087,51284,286,6,331,5
4,30,0.3,4950.5,54067.5,302,7,351,7
4,30,0.3,7430.5,54476.5,293,7,334,2
4,30,0.3,5552,52999,286,6,330,6
4,30,0.3,8867.5,56853,292,9,344,5
4,30,0.3,6292,53378,288,7,334,2
4,30,0.3,6567,54568.5,284,8,356,8
4,30,0.3,7928.5,53062.5,296,7,337,4
4,30,0.3,7070,53907,301,9,345,7
4,30,0.4,7978,56161.5,305,7,342,3
4,30,0.4,5485.5,54016.5,306,6,350,2
4,30,0.4,6383,54454.5,299,7,329,3
4,30,0.4,6014,53844,293,7,325,2
4,30,0.4,6960,55875,304,5,348,6
4,30,0.4,9879,58510.5,304,4,335,1
4,30,0.4,7741,55242,296,8,335,3
4,30,0.4,6692,54192,288,6,346,4
4,30,0.4,6577,55546,309,5,353,8
4,30,0.4,6521,54756,309,8,348,4
4,30,0.5,7894.5,56463,303,7,332,2
4,30,0.5,9037,58193.5,301,8,336,2
4,30,0.5,6352.5,55271.5,306,6,346,3
4,30,0.5,8050.5,55682,286,8,336,5
4,30,0.5,8871,57179,307,9,338,5
4,30,0.5,6548,54643.5,299,7,349,1
4,30,0.5,7856,55346.5,291,8,343,8
4,30,0.5,6112.5,54805.5,286,7,345,8
4,30,0.5,5520.5,54934.5,294,8,338,5
4,30,0.5,7578,56259,307,7,341,2
4,30,0.6,9635,56826,285,10,330,3
4,30,0.6,7830,54541.5,293,4,333,6
4,30,0.6,6156,54168.5,309,9,363,4
4,30,0.6,5698,54890,300,6,348,6
4,30,0.6,6867,54472.5,313,8,350,1
4,30,0.6,6285,54771.5,289,5,347,4
4,30,0.6,6623.5,54886.5,296,9,363,4
4,30,0.6,8367.5,55830.5,297,6,341,6
4,30,0.6,8290.5,56437,299,8,358,6
4,30,0.6,7664.5,55241,318,9,351,5
4,30,0.7,6636,54184.5,303,5,344,6
4,30,0.7,7199.5,53709.5,314,6,346,6
4,30,0.7,5992.5,54635.5,316,4,350,1
4,30,0.7,8001,54917.5,301,9,354,9
4,30,0.7,5926,54049.5,320,7,365,4
4,30,0.7,7053.5,56304.5,300,8,343,5
4,30,0.7,9024.5,55316,321,10,351,5
4,30,0.7,7728,56109.5,306,6,362,7
4,30,0.7,6026,54893,309,7,357,3
4,30,0.7,7845,54435,306,8,357,5
4,30,0.8,6237,53512.5,313,7,359,3
4,30,0.8,8655,55219.5,308,9,334,3
4,30,0.8,7780.5,54830,314,7,363,8
4,30,0.8,6559,54466,310,9,354,6
4,30,0.8,7954,56278.5,299,8,339,5
4,30,0.8,8574.5,55026.5,312,6,367,6
4,30,0.8,8870,55610,294,9,339,3
4,30,0.8,9488.5,56817.5,307,7,350,8
4,30,0.8,6740.5,54680,305,6,372,7
4,30,0.8,10231,58890,315,9,356,3
4,30,0.9,9757.5,57398,310,7,359,4
4,30,0.9,6820,54091,313,9,345,4
4,30,0.9,7720.5,54830.5,314,9,367,7
4,30,0.9,8693,57762,311,6,351,6
4,30,0.9,6452,55011.5,308,6,357,6
4,30,0.9,7259.5,53878.5,307,7,362,6
4,30,0.9,8150.5,54633.5,316,8,346,5
4,30,0.9,7104,54759.5,316,10,369,7
4,30,0.9,7622,53232.5,309,7,340,5
4,30,0.9,7697,55701,328,8,360,3
4,30,1,6436,54133,304,7,337,4
4,30,1,8107.5,57690,314,7,373,4
4,30,1,10241,57048.5,314,7,357,4
4,30,1,8858.5,53732.5,299,7,346,7
4,30,1,8145.5,55288.5,308,9,348,7
4,30,1,9007,54419,301,9,341,6
4,30,1,6755.5,53517.5,304,11,362,5
4,30,1,8381.5,52246.5,293,10,334,2
4,30,1,5041,52887,325,8,370,7
4,30,1,5988.5,53250,313,8,369,3
5,0,0,2115.5,2115.5,0,0,0,0
5,0,0,2062,2062,0,0,0,0
5,0,0,1680,1680,0,0,0,0
5,0,0,1666,1677,1,0,1,0
5,0,0,2188,2188,0,0,0,0
5,0,0,1631.5,1631.5,0,0,0,0
5,0,0,1952.5,1952.5,0,0,0,0
5,0,0,1516.5,1516.5,0,0,0,0
5,0,0,2027,2027,0,0,0,0
5,0,0,1571,1571,0,0,0,0
5,0,0.1,1516,1516,0,0,0,0
5,0,0.1,1681,1681,0,0,0,0
5,0,0.1,1331,1331,0,0,0,0
5,0,0.1,2030.5,2030.5,0,0,0,0
5,0,0.1,1564.5,1564.5,0,0,0,0
5,0,0.1,2499.5,2499.5,0,0,0,0
5,0,0.1,2118,2118,0,0,0,0
5,0,0.1,2059,2059,0,0,0,0
5,0,0.1,2484,2484,0,0,0,0
5,0,0.1,2020.5,2020.5,0,0,0,0
5,0,0.2,1885.5,1885.5,0,0,0,0
5,0,0.2,1449,1481,1,0,1,0
5,0,0.2,2041,2041,0,0,0,0
5,0,0.2,1607,1607,0,0,0,0
5,0,0.2,2391,2391,0,0,0,0
5,0,0.2,1824,1824,0,0,0,0
5,0,0.2,1670,1670,0,0,0,0
5,0,0.2,2024.5,2024.5,0,1,0,0
5,0,0.2,2516,2516,0,0,0,0
5,0,0.2,1526,1526,0,0,0,0
5,0,0.3,1946,1946,0,0,0,0
5,0,0.3,1415,1415,0,0,0,0
5,0,0.3,1907.5,1907.5,0,0,0,0
5,0,0.3,1986.5,1986.5,0,0,0,0
5,0,0.3,2208.5,2208.5,0,0,0,0
5,0,0.3,1875.5,1875.5,0,0,0,0
5,0,0.3,1991,1991,0,0,0,0
5,0,0.3,1964,1964,0,0,0,0
5,0,0.3,1976.5,1976.5,0,0,0,0
5,0,0.3,1309,1309,0,0,0,0
5,0,0.4,1829.5,1829.5,0,0,0,0
5,0,0.4,1779,1779,0,0,0,0
5,0,0.4,1882,1882,0,0,0,0
5,0,0.4,1864,1864,0,0,0,0
5,0,0.4,1897,1897,0,0,0,0
5,0,0.4,1998,1998,0,0,0,0
5,0,0.4,1894,1894,0,0,0,0
5,0,0.4,2019,2019,0,1,0,0
5,0,0.4,1829,1829,0,0,0,0
5,0,0.4,2416.5,2416.5,0,0,0,0
5,0,0.5,1781,1781,0,0,0,0
5,0,0.5,1873,1873,0,0,0,0
5,0,0.5,1758,1758,0,0,0,0
5,0,0.5,2811.5,2811.5,0,0,0,0
5,0,0.5,1721,1721,0,0,0,0
5,0,0.5,1259,1259,0,0,0,0
5,0,0.5,1856,1856,0,0,0,0
5,0,0.5,1868,1868,0,0,0,0
5,0,0.5,1727.5,1727.5,0,0,0,0
5,0,0.5,1869.5,1869.5,0,0,0,0
5,0,0.6,1805,1805,0,0,0,0
5,0,0.6,2159,2159,0,0,0,0
5,0,0.6,2040,2040,0,0,0,0
5,0,0.6,2247,2247,0,0,0,0
5,0,0.6,2303,2303,0,0,0,0
5,0,0.6,2254,2254,0,0,0,0
5,0,0.6,1610,1610,0,0,0,0
5,0,0.6,2289.5,2289.5,0,0,0,0
5,0,0.6,1562,1562,0,0,0,0
5,0,0.6,1933,1933,0,0,0,0
5,0,0.7,1619.5,1619.5,0,0,0,0
5,0,0.7,1682.5,1682.5,0,0,0,0
5,0,0.7,1753,1753,0,0,0,0
5,0,0.7,2061,2061,0,0,0,0
5,0,0.7,1526.5,1526.5,0,0,0,0
5,0,0.7,1899.5,1899.5,0,0,0,0
5,0,0.7,1820,1820,0,0,0,0
5,0,0.7,1812,1812,0,0,0,0
5,0,0.7,2246,2246,0,0,0,0
5,0,0.7,2196.5,2196.5,0,0,0,0
5,0,0.8,2059.5,2059.5,0,0,0,0
5,0,0.8,1754,1754,0,0,0,0
5,0,0.8,1178,1178,0,0,0,0
5,0,0.8,2204,2204,0,0,0,0
5,0,0.8,1831.5,1831.5,0,0,0,0
5,0,0.8,2214.5,2214.5,0,0,0,0
5,0,0.8,1456.5,1456.5,0,0,0,0
5,0,0.8,2044,2044,0,0,0,0
5,0,0.8,2209,2209,0,0,0,0
5,0,0.8,2152,2152,0,0,0,0
5,0,0.9,1970,1970,0,0,0,0
5,0,0.9,2083,2083,0,0,0,0
5,0,0.9,2539.5,2539.5,0,0,0,0
5,0,0.9,1686,1707,1,0,1,0
5,0,0.9,2020,2020,0,0,0,0
5,0,0.9,2053.5,2053.5,0,0,0,0
5,0,0.9,2160,2160,0,0,0,0
5,0,0.9,1573,1573,0,0,0,0
5,0,0.9,1608,1608,0,0,0,0
5,0,0.9,2149,2149,0,0,0,0
5,0,1,2274,2274,0,0,0,0
5,0,1,1985,1985,0,0,0,0
5,0,1,2029.5,2029.5,0,1,0,0
5,0,1,2052,2074,1,0,1,0
5,0,1,3079,3079,0,0,0,0
5,0,1,2103.5,2103.5,0,0,0,0
5,0,1,2080,2080,0,0,0,0
5,0,1,2016,2016,0,0,0,0
5,0,1,1576,1576,0,0,0,0
5,0,1,1974,1974,0,0,0,0
5,3,0,2598,2932,8,0,8,0
5,3,0,3330,3776,13,0,13,0
5,3,0,2954,3081,4,1,4,0
5,3,0,3111.5,3425.5,8,1,8,0
5,3,0,2236.5,2392.5,4,0,4,0
5,3,0,2287,2502,7,2,7,0
5,3,0,2248.5,2337.5,3,0,3,0
5,3,0,2617.5,2829.5,5,0,5,0
5,3,0,2113,2357,8,0,8,0
5,3,0,3261.5,3654.5,10,2,10,0
5,3,0.1,2847,3177,10,0,10,0
5,3,0.1,2172.5,2216.5,2,0,2,0
5,3,0.1,2338,2743,11,0,11,0
5,3,0.1,2201.5,2454.5,6,0,6,0
5,3,0.1,2723,3203,10,1,10,0
5,3,0.1,2257.5,2496.5,5,1,5,0
5,3,0.1,2461,2810,11,0,11,0
5,3,0.1,2198,2458,6,0,6,0
5,3,0.1,2843.5,3204.5,10,1,10,0
5,3,0.1,2685.5,2985.5,8,0,8,0
5,3,0.2,2636,2961,7,0,7,0
5,3,0.2,2496.5,2799.5,8,1,8,0
5,3,0.2,2034.5,2225,5,0,5,0
5,3,0.2,2568.5,2718,4,3,4,0
5,3,0.2,2608.5,2977.5,10,3,10,0
5,3,0.2,2740,2906,5,1,5,0
5,3,0.2,2229.5,2421.5,5,1,5,0
5,3,0.2,1965,2179,6,0,6,0
5,3,0.2,2183,2525,9,1,9,0
5,3,0.2,2510,2790,9,2,9,0
5,3,0.3,2756,3093,9,1,9,0
5,3,0.3,2718,2913,7,1,7,0
5,3,0.3,3070,3423,11,1,11,0
5,3,0.3,2089.5,2483.5,9,0,9,0
5,3,0.3,1933,2211,6,0,6,0
5,3,0.3,2560.5,2838.5,9,0,9,0
5,3,0.3,2068.5,2385.5,11,0,11,0
5,3,0.3,2657.5,2787.5,5,0,5,0
5,3,0.3,2113.5,2340.5,5,1,5,0
5,3,0.3,2945.5,3085.5,4,0,4,0
5,3,0.4,1935,2098,4,0,4,0
5,3,0.4,2563,2939,8,1,8,0
5,3,0.4,2780,3041,6,1,6,0
5,3,0.4,2077,2276,5,1,5,0
5,3,0.4,2851,2933,2,0,2,0
5,3,0.4,2493.5,2591.5,3,1,3,0
5,3,0.4,2508.5,2920.5,8,0,8,0
5,3,0.4,2509.5,2786.5,7,0,7,0
5,3,0.4,2863,3012,5,1,5,0
5,3,0.4,2371,2690,7,1,7,0
5,3,0.5,3020,3278,7,1,7,0
5,3,0.5,3069.5,3339.5,8,2,8,0
5,3,0.5,3007,3195,3,0,3,0
5,3,0.5,2985,3176,7,0,7,0
5,3,0.5,2512,2841,9,2,9,0
5,3,0.5,2347,2604,8,0,8,0
5,3,0.5,2502,2648,5,1,5,0
5,3,0.5,2429,2559,3,1,3,0
5,3,0.5,2528.5,2882.5,10,0,10,0
5,3,0.5,2670,2977,7,0,7,0
5,3,0.6,2852,3007,4,1,4,0
5,3,0.6,3385,3633,8,1,8,0
5,3,0.6,2507,2765,6,0,6,0
5,3,0.6,1960.5,1984.5,1,0,1,0
5,3,0.6,1948,2226,7,1,7,0
5,3,0.6,2407.5,2832.5,13,2,13,0
5,3,0.6,2928.5,3163.5,6,0,6,0
5,3,0.6,2948.5,3392.5,12,2,12,0
5,3,0.6,2413.5,2511.5,3,1,3,0
5,3,0.6,1981.5,2358.5,9,0,9,0
5,3,0.7,2414,2549,4,1,4,0
5,3,0.7,2413,2495,4,2,4,0
5,3,0.7,2400,2637,5,1,5,0
5,3,0.7,2440.5,2818.5,15,0,15,0
5,3,0.7,2518.5,2853.5,7,2,7,0
5,3,0.7,2725.5,3011.5,8,2,8,0
5,3,0.7,1715.5,2065.5,9,0,9,0
5,3,0.7,2917.5,3119.5,6,1,6,0
5,3,0.7,2894,3066,4,1,4,0
5,3,0.7,2800.5,3427.5,12,0,12,0
5,3,0.8,2846,3094,7,0,7,0
5,3,0.8,2389,2581,6,0,6,0
5,3,0.8,2762,2971,7,0,7,0
5,3,0.8,2533,2611,4,2,4,0
5,3,0.8,2462,2961,13,1,13,0
5,3,0.8,2362,2517,6,0,6,0
5,3,0.8,2260,2445,4,1,4,0
5,3,0.8,2266.5,2369.5,2,0,2,0
5,3,0.8,2297,2829,13,0,13,0
5,3,0.8,2338.5,2539.5,5,0,5,0
5,3,0.9,3134,3397,7,0,7,0
5,3,0.9,2265.5,2435.5,4,0,4,0
5,3,0.9,3182.5,3584.5,10,1,10,0
5,3,0.9,2303,2358,3,1,3,0
5,3,0.9,2835.5,2998.5,5,1,5,0
5,3,0.9,2738.5,3150.5,11,0,11,0
