Jlf,mu,PP,ClusterUID,ClusterID_renum,Leader Cells,Follower Cells,Total Cells,Leader %,Dominance,Centroid_X,Centroid_Y,PersistenceTime,TimeRange,Centroid_Displacement,Velocity,MeanSize_over_time,StdSize_over_time,ClusterSizeCV_over_time,Phenotypic Index,Entropy
5.0,24.0,0.6,2_1,2,2,1,3,66.66666666666667,Leader-dominated,149.78148148148196,92.63148148148149,39,320-700,44.90192459800526,1.1513313999488528,3.3846153846153846,1.091001100278875,0.322341234173304,0.3333333333333333,0.9182958340544896
5.0,24.0,0.6,2_2,3,4,1,5,80.0,Leader-dominated,151.02909090909077,91.40949494949494,20,420-670,32.65749419701198,1.632874709850599,4.4,0.8825799501580878,0.2005863523086563,0.6,0.7219280948873623
5.0,24.0,0.6,3_1,4,0,2,2,0.0,Follower-dominated,222.81944444444383,59.60416666666667,15,560-700,3.1782272530807307,0.2118818168720487,2.066666666666667,0.2581988897471611,0.12493494665185213,1.0,0.0
5.0,24.0,0.6,4_1,5,2,1,3,66.66666666666667,Leader-dominated,137.71474358974396,57.17307692307693,23,390-700,143.45024398640297,6.236967129843607,2.0434782608695654,0.20851441405707477,0.10203896858112169,0.3333333333333333,0.9182958340544896
5.0,24.0,0.6,4_2,6,1,1,2,50.0,Follower-dominated,280.89999999999907,59.7,22,490-700,3.4287313028447404,0.1558514228565791,2.0454545454545454,0.21320071635561047,0.10423146132940957,0.0,1.0
5.0,24.0,0.6,5_1,7,2,1,3,66.66666666666667,Leader-dominated,28.400000000000247,91.74444444444444,29,420-700,40.3005398503829,1.3896737879442378,4.0344827586206895,0.8653140891643935,0.21447956056211462,0.3333333333333333,0.9182958340544896
5.0,24.0,0.6,5_2,8,0,5,5,0.0,Follower-dominated,213.244065656566,64.83712121212122,13,580-700,260.54860036063457,20.04220002774112,5.384615384615385,1.938146087479026,0.3599414162461048,1.0,0.0
5.0,24.0,0.6,5_3,9,1,1,2,50.0,Follower-dominated,469.07142857142856,72.78571428571428,9,600-680,10.940840014806534,1.2156488905340594,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.6,6_1,10,2,2,4,50.0,Follower-dominated,36.736111111110986,80.99305555555556,23,480-700,19.90831095782916,0.8655787372969199,4.826086956521739,1.1928641587313162,0.24717005090829075,0.0,1.0
5.0,24.0,0.6,7_1,11,1,1,2,50.0,Follower-dominated,109.61249999999976,76.5875,47,240-700,273.38513200873757,5.8167049363561185,3.1702127659574466,1.0282773466203645,0.3243559415513902,0.0,1.0
5.0,24.0,0.6,7_2,12,1,2,3,33.333333333333336,Follower-dominated,366.02663817663887,60.04415954415955,43,280-700,83.67408702342772,1.9459090005448305,2.883720930232558,0.8785622000253597,0.3046626983958909,0.3333333333333333,0.9182958340544896
5.0,24.0,0.6,7_3,13,2,1,3,66.66666666666667,Leader-dominated,372.6851851851844,95.75925925925924,29,390-700,86.12805488419268,2.969932927041127,3.2413793103448274,1.2437033527158519,0.38369571519957135,0.3333333333333333,0.9182958340544896
5.0,24.0,0.6,7_4,14,0,2,2,0.0,Follower-dominated,454.94444444444446,61.13492063492063,22,460-700,2.1267411526944886,0.09667005239520403,3.227272727272727,1.1097755320792273,0.34387410853159156,1.0,0.0
5.0,24.0,0.6,7_5,15,0,2,2,0.0,Follower-dominated,452.0,61.5,12,470-580,74.20016154916935,6.183346795764113,2.8333333333333335,0.38924947208076144,0.13738216661673933,1.0,0.0
5.0,24.0,0.6,7_6,16,0,2,2,0.0,Follower-dominated,452.33333333333337,61.66666666666667,8,470-570,0.7280614410141074,0.09100768012676343,2.125,0.3535533905932738,0.1663780661615406,1.0,0.0
5.0,24.0,0.6,8_1,17,1,1,2,50.0,Follower-dominated,436.5897435897434,52.125,9,400-480,7.4490309935155485,0.8276701103906166,2.111111111111111,0.33333333333333337,0.15789473684210528,0.0,1.0
5.0,24.0,0.6,9_1,18,1,1,2,50.0,Follower-dominated,282.74999999999903,61.535714285714285,5,490-530,5.192320722604648,1.0384641445209295,2.4,0.5477225575051661,0.2282177322938192,0.0,1.0
5.0,24.0,0.7,0_1,1,1,1,2,50.0,Follower-dominated,61.23333333333164,57.766666666666666,30,390-700,81.47912746099988,2.7159709153666625,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.7,0_2,2,1,1,2,50.0,Follower-dominated,140.90909090909577,66.9090909090909,25,460-700,8.403279325836952,0.33613117303347806,2.04,0.2,0.09803921568627451,0.0,1.0
5.0,24.0,0.7,0_3,3,1,1,2,50.0,Follower-dominated,174.22692307692316,61.573076923076925,21,500-700,6.060828703599094,0.28861089064757595,2.5714285714285716,0.50709255283711,0.19720265943665385,0.0,1.0
5.0,24.0,0.7,0_4,4,0,2,2,0.0,Follower-dominated,394.0681818181822,59.56818181818181,9,500-700,7.625915810061681,0.8473239788957423,3.0,0.7071067811865476,0.23570226039551587,1.0,0.0
5.0,24.0,0.7,1_1,5,0,2,2,0.0,Follower-dominated,329.3750000000008,79.0,39,320-700,32.61940832003613,0.8363950851291315,2.6153846153846154,0.7474653526694701,0.28579557602067973,1.0,0.0
5.0,24.0,0.7,1_2,6,2,1,3,66.66666666666667,Leader-dominated,367.24216524216496,85.55413105413106,22,460-700,42.23208098226332,1.9196400446483326,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
5.0,24.0,0.7,1_3,7,1,2,3,33.333333333333336,Follower-dominated,396.485714285715,75.04285714285714,20,510-700,13.954449849543547,0.6977224924771773,3.35,0.5871429486123999,0.175266551824597,0.3333333333333333,0.9182958340544896
5.0,24.0,0.7,2_1,8,2,2,4,50.0,Follower-dominated,125.26388888888862,75.79027777777777,49,220-700,33.17755798725518,0.6770930201480648,3.4081632653061225,0.9556491543042609,0.28040005126292683,0.0,1.0
5.0,24.0,0.7,2_2,9,0,2,2,0.0,Follower-dominated,253.7878787878783,74.7929292929293,34,360-700,229.05257503154394,6.736840442104233,2.9411764705882355,0.42220033092074905,0.14354811251305466,1.0,0.0
5.0,24.0,0.7,2_3,10,1,2,3,33.333333333333336,Follower-dominated,480.66388888888827,83.03055555555557,10,610-700,8.051422148475055,0.8051422148475055,3.3,0.48304589153964794,0.1463775428908024,0.3333333333333333,0.9182958340544896
5.0,24.0,0.7,3_1,11,0,2,2,0.0,Follower-dominated,323.6999999999997,68.35,44,270-700,70.89986356937924,1.6113605356677099,2.5681818181818183,0.5454985887785668,0.2124065301438667,1.0,0.0
5.0,24.0,0.7,3_2,12,3,2,5,60.0,Leader-dominated,362.66742424242494,90.74984848484848,24,360-700,113.69133500950915,4.737138958729548,3.375,1.438976085247091,0.4263632845176566,0.2,0.9709505944546686
5.0,24.0,0.7,3_3,13,3,2,5,60.0,Leader-dominated,362.6953146853154,88.69172494172493,13,530-680,15.243529015528056,1.1725791550406197,4.538461538461538,1.560736183952123,0.34389102358267115,0.2,0.9709505944546686
5.0,24.0,0.7,3_4,14,1,1,2,50.0,Follower-dominated,441.0874999999999,60.8625,8,550-620,6.284376141484308,0.7855470176855385,3.25,1.7525491637693282,0.5392458965444087,0.0,1.0
5.0,24.0,0.7,3_5,15,1,1,2,50.0,Follower-dominated,440.7142857142856,59.10714285714286,3,560-600,3.497047669624807,1.1656825565416022,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.7,4_1,16,1,1,2,50.0,Follower-dominated,83.56410256410211,50.43589743589744,49,220-700,314.98932167531353,6.428353503577827,2.3469387755102042,0.5224549585117069,0.22261124319194464,0.0,1.0
5.0,24.0,0.7,4_2,17,0,2,2,0.0,Follower-dominated,397.9374999999995,75.5625,28,380-700,16.50196173360686,0.5893557762002449,2.607142857142857,0.497347461393438,0.19076340984953785,1.0,0.0
5.0,24.0,0.7,4_3,18,1,1,2,50.0,Follower-dominated,410.56944444444525,54.888888888888886,5,420-530,16.365208307973205,3.273041661594641,2.2,0.4472135954999579,0.20327890704543541,0.0,1.0
5.0,24.0,0.7,5_1,19,1,1,2,50.0,Follower-dominated,442.99999999999926,77.20454545454545,7,580-700,8.91936493877965,1.2741949912542356,2.7142857142857144,0.48795003647426666,0.17977106606946666,0.0,1.0
5.0,24.0,0.7,6_1,20,0,2,2,0.0,Follower-dominated,203.02272727272657,60.56818181818181,26,340-700,199.18626390497047,7.6610101501911725,2.8076923076923075,0.9389027966400257,0.33440373578959826,1.0,0.0
5.0,24.0,0.7,6_2,21,1,1,2,50.0,Follower-dominated,243.05555555555745,49.888888888888886,20,510-700,161.76652794923635,8.088326397461817,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.7,6_3,22,1,1,2,50.0,Follower-dominated,405.0769230769229,55.75,17,540-700,6.327975128804581,0.3722338311061518,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.7,7_1,23,2,1,3,66.66666666666667,Leader-dominated,115.97162097162207,78.07503607503607,40,310-700,287.5479480744687,7.188698701861718,3.75,0.5883484054145521,0.15689290811054724,0.3333333333333333,0.9182958340544896
5.0,24.0,0.7,7_2,24,3,3,6,50.0,Follower-dominated,209.85690235690257,76.29234006734008,31,400-700,271.66561351237715,8.763406887496037,3.5806451612903225,0.9582690488023043,0.26762468930514804,0.0,1.0
5.0,24.0,0.7,7_3,25,0,2,2,0.0,Follower-dominated,404.1111111111094,74.0,15,530-700,74.07062664757204,4.938041776504803,2.466666666666667,0.7432233529572067,0.30130676471238105,1.0,0.0
5.0,24.0,0.7,7_4,26,0,2,2,0.0,Follower-dominated,477.5833333333338,63.666666666666664,2,690-700,0.42332185023796853,0.21166092511898427,2.0,0.0,0.0,1.0,0.0
5.0,24.0,0.7,8_1,27,1,4,5,20.0,Follower-dominated,241.8106714200831,66.76994652406417,29,420-700,13.081021515895534,0.45106970744467356,4.655172413793103,1.7983298217466255,0.38630788763446033,0.6,0.7219280948873623
5.0,24.0,0.7,8_2,28,1,4,5,20.0,Follower-dominated,241.7956140350875,65.06023391812866,8,590-660,0.6577909327874968,0.0822238665984371,5.125,0.3535533905932738,0.06898602743283391,0.6,0.7219280948873623
5.0,24.0,0.7,9_1,29,0,2,2,0.0,Follower-dominated,180.55000000000052,76.35,40,310-700,29.829022899747628,0.7457255724936906,2.775,0.6975230903263788,0.2513596721896861,1.0,0.0
5.0,24.0,0.7,9_2,30,0,3,3,0.0,Follower-dominated,477.192592592593,57.05185185185186,36,330-700,11.634952716277834,0.3231931310077176,3.0555555555555554,1.1450376024878446,0.3747395789960219,1.0,0.0
5.0,24.0,0.7,9_3,31,0,2,2,0.0,Follower-dominated,478.9423076923075,56.980769230769226,3,520-540,0.5442085106197717,0.18140283687325723,2.0,0.0,0.0,1.0,0.0
5.0,24.0,0.8,0_1,1,2,2,4,50.0,Follower-dominated,84.23849206349169,77.93730158730159,30,350-700,309.1075356692062,10.303584522306872,3.3333333333333335,1.422318004437519,0.42669540133125566,0.0,1.0
5.0,24.0,0.8,0_2,2,1,1,2,50.0,Follower-dominated,411.8295454545451,50.73295454545455,1,480-480,0.0,0.0,2.0,,,0.0,1.0
5.0,24.0,0.8,1_1,3,1,1,2,50.0,Follower-dominated,478.10000000000184,61.266666666666666,25,460-700,9.468617756685623,0.3787447102674249,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,2_1,4,0,2,2,0.0,Follower-dominated,248.00000000000017,61.375,40,310-700,179.4768649738012,4.4869216243450305,2.825,1.1521996799878493,0.4078582938010086,1.0,0.0
5.0,24.0,0.8,2_2,5,1,1,2,50.0,Follower-dominated,248.76904761904757,60.97380952380952,29,340-650,20.016205897596688,0.6902139964688513,2.1724137931034484,0.3844258722192446,0.1769579411802872,0.0,1.0
5.0,24.0,0.8,2_3,6,1,1,2,50.0,Follower-dominated,450.41666666666686,65.71666666666667,4,590-620,3.1290094572652034,0.7822523643163009,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,3_1,7,1,3,4,25.0,Follower-dominated,10.401709401709788,54.92521367521368,37,330-700,13.050173566224036,0.3527073936817307,4.081081081081081,0.595276704024569,0.14586250363515932,0.5,0.8112781244591328
5.0,24.0,0.8,3_2,8,1,5,6,16.666666666666668,Follower-dominated,224.73472222222188,69.16666666666667,27,340-700,119.68103503262004,4.432630927134076,6.148148148148148,2.9444041280903797,0.47890910517132684,0.6666666666666666,0.6500224216483541
5.0,24.0,0.8,3_3,9,1,1,2,50.0,Follower-dominated,343.32352941176475,53.54545454545455,7,590-650,5.18319387934687,0.7404562684781243,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,4_1,10,3,3,6,50.0,Follower-dominated,31.284201909202206,71.47567710067709,54,140-700,46.73744983932535,0.8655083303578769,4.185185185185185,1.2142871823773047,0.29013941525829406,0.0,1.0
5.0,24.0,0.8,4_2,11,1,2,3,33.333333333333336,Follower-dominated,66.87179487179453,68.84615384615385,35,360-700,371.60512136808126,10.617289181945178,2.5714285714285716,0.5576059269303897,0.2168467493618182,0.3333333333333333,0.9182958340544896
5.0,24.0,0.8,4_3,12,0,2,2,0.0,Follower-dominated,127.37499999999956,92.375,34,370-700,348.3713777071188,10.246216991385849,2.2058823529411766,0.5918339122415548,0.2682980402161715,1.0,0.0
5.0,24.0,0.8,4_4,13,1,1,2,50.0,Follower-dominated,219.96428571428825,70.5,28,420-700,219.55658164889704,7.841306487460608,2.0714285714285716,0.26226526415648105,0.12661081717899084,0.0,1.0
5.0,24.0,0.8,4_5,14,1,1,2,50.0,Follower-dominated,438.192307692304,56.34615384615385,26,420-700,35.47036778332616,1.3642449147433138,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,4_6,15,1,1,2,50.0,Follower-dominated,472.22727272727366,64.0909090909091,6,650-700,2.8001475758040484,0.46669126263400806,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,4_7,16,1,1,2,50.0,Follower-dominated,472.1153846153855,63.07692307692308,1,680-680,0.0,0.0,2.0,,,0.0,1.0
5.0,24.0,0.8,5_1,17,1,1,2,50.0,Follower-dominated,94.7857142857142,64.03571428571428,10,380-630,49.32324961351652,4.932324961351652,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,6_1,18,1,1,2,50.0,Follower-dominated,186.11111111111353,52.05555555555556,37,310-700,39.04384579781957,1.0552390756167451,2.3783783783783785,0.5940141857336849,0.24975596445620843,0.0,1.0
5.0,24.0,0.8,6_2,19,1,1,2,50.0,Follower-dominated,227.09375000000176,82.0625,15,560-700,7.177558364293131,0.47850389095287543,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,7_1,20,0,2,2,0.0,Follower-dominated,3.500000000000669,70.60714285714286,36,350-700,24.115366301625247,0.6698712861562569,2.9722222222222223,0.6963624307217003,0.23429016360730104,1.0,0.0
5.0,24.0,0.8,7_2,21,1,1,2,50.0,Follower-dominated,395.8999999999943,55.25,31,370-700,8.697574871305964,0.2805669313324504,2.129032258064516,0.3407771005482388,0.1600619714696273,0.0,1.0
5.0,24.0,0.8,8_1,22,1,1,2,50.0,Follower-dominated,70.6499999999993,56.68333333333334,49,220-700,269.3407678752757,5.496750364801544,2.4285714285714284,0.67700320038633,0.27876602368848885,0.0,1.0
5.0,24.0,0.8,8_2,23,1,1,2,50.0,Follower-dominated,217.0249999999998,66.9625,21,500-700,19.10724293315328,0.9098687111025372,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.8,8_3,24,0,2,2,0.0,Follower-dominated,343.5249999999997,68.675,9,510-700,5.591325074858441,0.6212583416509379,2.0,0.0,0.0,1.0,0.0
5.0,24.0,0.8,9_1,25,0,4,4,0.0,Follower-dominated,342.2281746031731,61.20337301587302,38,330-700,253.0849095729494,6.660129199288143,2.473684210526316,0.7618200860621476,0.30796982202512346,1.0,0.0
5.0,24.0,0.8,9_2,26,1,1,2,50.0,Follower-dominated,92.8137254901965,75.09803921568627,28,420-690,15.587207147380777,0.5566859695493135,3.392857142857143,0.737326788914382,0.2173173693642389,0.0,1.0
5.0,24.0,0.8,9_3,27,0,4,4,0.0,Follower-dominated,341.49675324675206,61.27597402597403,16,490-690,5.353836098336993,0.33461475614606206,5.4375,1.0935416468216166,0.20111110746144673,1.0,0.0
5.0,24.0,0.9,0_1,1,1,1,2,50.0,Follower-dominated,228.253246753246,50.75974025974026,1,560-560,0.0,0.0,2.0,,,0.0,1.0
5.0,24.0,0.9,1_1,2,0,2,2,0.0,Follower-dominated,330.62500000000205,65.25,29,420-700,98.92917654136913,3.411350915219625,2.1379310344827585,0.35093120317179816,0.16414524019326043,1.0,0.0
5.0,24.0,0.9,1_2,3,1,1,2,50.0,Follower-dominated,427.0833333333329,51.5,18,440-700,7.540164751773808,0.41889804176521156,2.0555555555555554,0.23570226039551584,0.11466596451673744,0.0,1.0
5.0,24.0,0.9,1_3,4,1,1,2,50.0,Follower-dominated,426.6333333333329,48.5,6,490-570,1.3211325406659808,0.22018875677766347,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.9,2_1,5,0,7,7,0.0,Follower-dominated,207.86678004535085,55.44104308390023,34,370-700,37.50529290288708,1.103096850084914,5.911764705882353,1.72973368170527,0.29259176705462275,1.0,0.0
5.0,24.0,0.9,2_2,6,0,3,3,0.0,Follower-dominated,246.80000000000015,54.74166666666667,33,380-700,9.35797703815614,0.28357506176230723,3.0303030303030303,1.0748502362203909,0.35470057795272897,1.0,0.0
5.0,24.0,0.9,3_1,7,1,1,2,50.0,Follower-dominated,323.3472222222224,64.79166666666667,2,650-660,1.1545631279880832,0.5772815639940416,2.0,0.0,0.0,0.0,1.0
5.0,24.0,0.9,4_1,8,0,3,3,0.0,Follower-dominated,108.83148148148116,64.84537037037036,37,340-700,288.79971593050226,7.805397727851412,3.4864864864864864,1.1695588347184027,0.33545485957039456,1.0,0.0
5.0,24.0,0.9,4_2,9,1,1,2,50.0,Follower-dominated,242.82142857142856,54.89285714285714,31,400-700,157.79973150111476,5.090313919390799,2.3870967741935485,0.6672040844618538,0.27950441376104684,0.0,1.0
5.0,24.0,0.9,4_3,10,1,1,2,50.0,Follower-dominated,399.2936507936511,75.43650793650794,8,400-550,48.55215569753048,6.06901946219131,2.75,0.7071067811865476,0.25712973861329,0.0,1.0
5.0,24.0,0.9,5_1,11,1,1,2,50.0,Follower-dominated,10.446428571428596,71.45535714285714,38,320-700,375.28411095413037,9.875897656687641,3.4210526315789473,1.553228180577095,0.45402054509176626,0.0,1.0
5.0,24.0,0.9,5_2,12,0,2,2,0.0,Follower-dominated,382.4999999999984,90.0,11,520-700,10.634753176616426,0.966795743328766,2.090909090909091,0.30151134457776363,0.14420107784153913,1.0,0.0
5.0,24.0,0.9,7_1,13,1,2,3,33.333333333333336,Follower-dominated,21.827513227513336,91.83068783068784,38,330-700,44.686446623889935,1.1759591216813141,4.184210526315789,0.6087320964854797,0.14548314255627817,0.3333333333333333,0.9182958340544896
5.0,24.0,0.9,7_2,14,1,1,2,50.0,Follower-dominated,98.55000000000064,58.65,27,420-700,5.384054369532635,0.19940942109380128,3.8518518518518516,1.0635102872347455,0.27610363226286666,0.0,1.0
5.0,24.0,0.9,8_1,15,0,3,3,0.0,Follower-dominated,109.1777777777769,71.4888888888889,46,80-700,232.58576961359617,5.056212382904264,3.782608695652174,1.348464863436458,0.35649071102343144,1.0,0.0
5.0,24.0,0.9,8_2,16,1,1,2,50.0,Follower-dominated,218.1818181818187,65.38111888111888,11,430-540,14.020265873500033,1.2745696248636393,3.5454545454545454,0.6875516509523286,0.19392482462757987,0.0,1.0
5.0,24.0,1.0,0_1,1,1,2,3,33.333333333333336,Follower-dominated,154.91111111111096,60.06666666666666,25,460-700,4.358775028958925,0.174351001158357,2.56,0.5066228051190221,0.197899533249618,0.3333333333333333,0.9182958340544896
5.0,24.0,1.0,0_2,2,1,1,2,50.0,Follower-dominated,156.1818181818161,62.18181818181819,4,490-520,1.1678849295426603,0.2919712323856651,2.25,0.5,0.2222222222222222,0.0,1.0
5.0,24.0,1.0,1_1,3,0,3,3,0.0,Follower-dominated,112.93981481481522,56.65277777777778,26,370-700,379.4101637296087,14.59269860498495,3.4615384615384617,0.9891721480417544,0.28576084276761793,1.0,0.0
5.0,24.0,1.0,1_2,4,1,1,2,50.0,Follower-dominated,274.88888888888835,67.05555555555556,20,510-700,20.593347103356013,1.0296673551678006,2.0,0.0,0.0,0.0,1.0
5.0,24.0,1.0,1_3,5,1,1,2,50.0,Follower-dominated,285.25694444444446,63.06944444444444,1,600-600,0.0,0.0,2.0,,,0.0,1.0
5.0,24.0,1.0,2_1,6,0,2,2,0.0,Follower-dominated,279.7500000000021,80.9,41,290-700,40.094125577508585,0.9779055018904533,3.268292682926829,0.8667292034973334,0.2651932637566468,1.0,0.0
5.0,24.0,1.0,3_1,7,1,1,2,50.0,Follower-dominated,351.9692307692311,75.52307692307693,17,330-690,81.58221584981138,4.798953873518316,2.0588235294117645,0.24253562503633297,0.1178030178747903,0.0,1.0
5.0,24.0,1.0,4_1,8,0,2,2,0.0,Follower-dominated,39.22916666666771,70.77083333333334,40,280-700,32.32026434583966,0.8080066086459915,2.55,0.5038314736557788,0.19758097006108977,1.0,0.0
5.0,24.0,1.0,4_2,9,1,1,2,50.0,Follower-dominated,298.98701298701314,55.8051948051948,11,450-700,10.678979421367425,0.9708163110334023,2.3636363636363638,0.504524979109513,0.21345287577710165,0.0,1.0
5.0,24.0,1.0,5_1,10,1,1,2,50.0,Follower-dominated,159.15384615384943,53.269230769230774,15,550-700,3.879425360836097,0.25862835738907314,2.0,0.0,0.0,0.0,1.0
5.0,24.0,1.0,7_1,11,0,3,3,0.0,Follower-dominated,5.166666666667468,62.0,35,200-700,273.8481321316485,7.82423234661853,3.2285714285714286,0.8431633114337337,0.26115677787770514,1.0,0.0
5.0,24.0,1.0,7_2,12,2,8,10,20.0,Follower-dominated,41.75358585858614,78.47115079365079,28,430-700,22.77903415127871,0.8135369339742397,10.357142857142858,0.9893613995077727,0.09552454891799184,0.6,0.7219280948873623
5.0,24.0,1.0,7_3,13,1,1,2,50.0,Follower-dominated,341.66666666666697,62.41666666666667,15,430-700,32.74015967517083,2.1826773116780553,2.2666666666666666,0.5936168397046635,0.2618897822226457,0.0,1.0
5.0,24.0,1.0,8_1,14,0,2,2,0.0,Follower-dominated,242.66923076923075,75.3,25,460-700,33.99128998782079,1.3596515995128318,3.0,1.0801234497346435,0.36004114991154784,1.0,0.0
5.0,24.0,1.0,8_2,15,1,1,2,50.0,Follower-dominated,300.04999999999956,59.2,21,500-700,104.80483095756783,4.990706236074659,2.0,0.0,0.0,0.0,1.0
5.0,24.0,1.0,8_3,16,1,1,2,50.0,Follower-dominated,299.74999999999943,53.1,3,510-600,105.19749929548514,35.06583309849505,2.0,0.0,0.0,0.0,1.0
5.0,24.0,1.0,9_1,17,1,1,2,50.0,Follower-dominated,211.3781512605047,75.28571428571428,28,350-680,26.89689653596131,0.960603447712904,2.4285714285714284,0.5039526306789697,0.207509906750164,0.0,1.0
5.0,27.0,0.0,0_1,1,0,2,2,0.0,Follower-dominated,267.900735294118,57.856617647058826,42,290-700,14.159780450312901,0.3371376297693548,2.880952380952381,1.1087760985435744,0.3848644308994225,1.0,0.0
5.0,27.0,0.0,1_1,2,2,1,3,66.66666666666667,Leader-dominated,54.14200831847836,104.95825906120024,43,280-700,60.01096270139225,1.3956037837533082,4.232558139534884,0.5272213460490666,0.12456328505554869,0.3333333333333333,0.9182958340544896
5.0,27.0,0.0,1_2,3,1,1,2,50.0,Follower-dominated,173.64285714285734,52.67857142857143,7,410-470,5.66772742561106,0.8096753465158658,2.0,0.0,0.0,0.0,1.0
5.0,27.0,0.0,2_1,4,1,1,2,50.0,Follower-dominated,264.44444444444434,102.77777777777776,45,260-700,53.78743370613017,1.1952763045806705,3.5555555555555554,0.8408749651825218,0.23649608395758426,0.0,1.0
5.0,27.0,0.0,2_2,5,1,1,2,50.0,Follower-dominated,402.71904761904614,88.17142857142858,42,290-700,77.39356659348613,1.8427039665115745,2.261904761904762,0.7344991261521245,0.32472592945672873,0.0,1.0
5.0,27.0,0.0,2_3,6,1,1,2,50.0,Follower-dominated,468.9666666666667,68.98333333333332,33,320-640,20.752101819774087,0.6288515702961844,2.303030303030303,0.6839612783652524,0.2969831866585964,0.0,1.0
5.0,27.0,0.0,2_4,7,1,1,2,50.0,Follower-dominated,468.98958333333337,68.3125,19,350-620,15.542256607436034,0.8180135056545281,2.263157894736842,0.4524139283588641,0.19990382880973068,0.0,1.0
5.0,27.0,0.0,2_5,8,1,1,2,50.0,Follower-dominated,467.72916666666663,55.3125,2,400-410,2.505549396395482,1.252774698197741,2.0,0.0,0.0,0.0,1.0
5.0,27.0,0.0,3_1,9,1,1,2,50.0,Follower-dominated,446.9666666666667,50.1,7,350-410,9.512982722457672,1.3589975317796674,2.0,0.0,0.0,0.0,1.0
5.0,27.0,0.0,4_1,10,1,1,2,50.0,Follower-dominated,51.44999999999976,40.35,26,350-670,243.8989467542065,9.380728721315634,2.0384615384615383,0.19611613513818402,0.09620791535080726,0.0,1.0
5.0,27.0,0.0,4_2,11,1,1,2,50.0,Follower-dominated,458.876068376068,74.12606837606837,17,370-650,165.97611348627436,9.763300793310256,2.4705882352941178,0.6242642728467979,0.25267839615227533,0.0,1.0
5.0,27.0,0.0,5_1,12,1,1,2,50.0,Follower-dominated,145.77403846153896,59.43028846153846,16,350-540,106.98698015704137,6.686686259815086,2.5625,0.6291528696058958,0.24552307106571541,0.0,1.0
5.0,27.0,0.0,6_1,13,3,1,4,75.0,Leader-dominated,329.86717171717135,102.54040404040404,49,220-700,59.222434736115446,1.2086211170635806,3.326530612244898,0.6888321972137825,0.20707225560414322,0.5,0.8112781244591328
5.0,27.0,0.0,6_2,14,2,1,3,66.66666666666667,Leader-dominated,329.09126984126937,75.15007215007215,14,360-490,13.071297673569052,0.9336641195406467,2.7142857142857144,0.46880723093849547,0.17271845350365622,0.3333333333333333,0.9182958340544896
5.0,27.0,0.0,7_1,15,1,1,2,50.0,Follower-dominated,116.8111111111105,88.65,30,410-700,36.97123008441401,1.2323743361471338,3.3,0.8769067893689609,0.2657293301118064,0.0,1.0
5.0,27.0,0.0,9_1,16,1,1,2,50.0,Follower-dominated,74.8076923076924,75.42307692307692,30,240-530,31.39570436965088,1.0465234789883626,2.933333333333333,0.9444331755018488,0.3219658552847212,0.0,1.0
5.0,27.0,0.0,9_2,17,2,1,3,66.66666666666667,Leader-dominated,293.74999999999966,66.61666666666666,21,310-530,58.395624588419786,2.7807440280199898,2.5714285714285716,0.8106434833777776,0.3152502435358024,0.3333333333333333,0.9182958340544896
5.0,27.0,0.1,0_1,1,0,3,3,0.0,Follower-dominated,158.27886710239648,60.97852474323062,52,160-700,139.86045131152957,2.689624063683261,3.5961538461538463,1.5874460359469678,0.4414288442205472,1.0,0.0
5.0,27.0,0.1,0_2,2,0,2,2,0.0,Follower-dominated,382.3333333333324,56.24603174603175,32,350-700,89.58750070442696,2.7996093970133424,2.78125,1.0696509831746295,0.38459361192795666,1.0,0.0
5.0,27.0,0.1,0_3,3,1,1,2,50.0,Follower-dominated,466.17460317460296,84.12698412698413,25,430-700,16.402814460770774,0.6561125784308309,2.96,0.9780933834080806,0.3304369538540813,0.0,1.0
5.0,27.0,0.1,1_1,4,1,4,5,20.0,Follower-dominated,319.2697665732961,74.83655462184873,22,440-700,17.18104498687612,0.7809565903125509,6.318181818181818,1.0861186305619106,0.17190366814648944,0.6,0.7219280948873623
5.0,27.0,0.1,2_1,5,1,1,2,50.0,Follower-dominated,11.604166666666526,89.88541666666666,32,390-700,266.6859028202433,8.333934463132604,2.75,0.762000762001143,0.27709118618223383,0.0,1.0
5.0,27.0,0.1,2_2,6,1,1,2,50.0,Follower-dominated,278.1041666666668,74.09375,26,450-700,19.04778371212043,0.7326070658507858,2.3846153846153846,1.1340872303988994,0.4755849675866352,0.0,1.0
