Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area_mean,Invasive Area_std,Invasive Area_count,Infiltrative Area_mean,Infiltrative Area_std,Infiltrative Area_count,Singles_mean,Singles_std,Singles_count,Fingers_mean,Fingers_std,Fingers_count,Clusters_mean,Clusters_std,Clusters_count,Invasive Area_sem,Infiltrative Area_sem,Singles_sem,Fingers_sem,Clusters_sem
3,15,0.4,12725.5,2110.139410876289,10,30607.3,1891.664114535723,10,163.6,9.094564921485308,10,9.9,1.7919573407620817,10,0.4,0.8432740427115678,10,667.2846718854953,598.1967169938515,2.875953948016398,0.5666666666666667,0.26666666666666666
3,15,0.5,11432.2,2546.739180904781,10,28911.05,2571.386433748663,10,168.4,8.846845012017935,10,10.2,1.4757295747452437,10,0.8,0.7888106377466155,10,805.3496418050705,813.1437875103435,2.797618034447637,0.4666666666666666,0.24944382578492943
3,15,0.6,12083.75,2936.8165989913487,10,29379.2,3412.2220456601135,10,162.6,9.924156835161812,10,9.6,1.4298407059684812,10,0.9,0.7378647873726218,10,928.7029523002019,1079.0393546525024,3.138293945583952,0.45215533220835125,0.2333333333333333
3,15,0.7,11064.4,2260.952967715654,10,27407.0,2821.0346506202295,10,155.2,8.740709353364863,10,9.4,1.3498971154211057,10,0.5,0.7071067811865476,10,714.9761060498611,892.0894854217261,2.7640549922170505,0.4268749491621899,0.22360679774997896
3,15,0.8,10958.85,3117.3102013862317,10,27669.1,3049.381556607467,10,163.6,9.335713982098826,10,9.7,1.828782229912694,10,0.8,0.4216370213557839,10,985.7800409658672,964.299117378927,2.9522119767312693,0.5783117190965824,0.13333333333333333
3,15,0.9,12651.35,3407.4683013932795,10,29062.5,3532.127176205422,10,160.4,8.707595662536376,10,9.6,2.065591117977289,10,1.0,0.816496580927726,10,1077.5360887227862,1116.9566862188026,2.753583523741786,0.6531972647421808,0.2581988897471611
3,15,1.0,10071.1,2762.7548831636227,10,26594.65,2893.0623053743197,10,160.5,6.883958809354461,10,9.3,1.8287822299126937,10,1.3,0.8232726023485646,10,873.6598047549425,914.8666297760441,2.1768989156340925,0.5783117190965824,0.2603416558635551
3,18,0.0,12628.95,1145.644662042584,10,39697.9,1543.6141897076038,10,214.2,13.652838532700809,10,10.4,1.3498971154211057,10,2.6,0.9660917830792958,10,362.2846521268416,488.13366680312697,4.31740662898458,0.4268749491621899,0.3055050463303893
3,18,0.1,12751.0,1937.0223138736542,10,39515.8,1572.4114212819036,10,216.1,8.464960458003072,10,11.2,1.3165611772087666,10,2.3,1.0593499054713802,10,612.5402390410319,497.24015101133733,2.6768555350551804,0.41633319989322654,0.334995854037363
3,18,0.2,12752.05,1398.7719107607693,10,39583.25,1564.313893799238,10,215.0,7.958224257542213,10,10.9,1.3703203194062976,10,2.5,1.509230856356236,10,442.33051650698184,494.67948798523406,2.5166114784235827,0.4333333333333333,0.47726070210921173
3,18,0.3,13032.0,869.1181354300079,10,39050.15,987.6410180604873,10,217.0,8.56348838577675,10,11.5,1.509230856356236,10,2.0,1.699673171197595,10,274.839286371751,312.3195127678634,2.708012801545319,0.47726070210921173,0.5374838498865699
3,18,0.4,14214.7,1507.4846636404338,10,39398.45,1636.5861054510867,10,214.6,6.6866367563305795,10,11.0,2.309401076758503,10,2.3,2.4517567397911058,10,476.7085074876587,517.5339680209943,2.1145002036204947,0.7302967433402214,0.7753135566408671
3,18,0.5,12628.95,2280.890864577065,10,37711.45,2458.9612130373707,10,213.4,10.479609831583533,10,10.3,1.2516655570345727,10,2.5,1.7795130420052185,10,721.2810226334192,777.5918111208616,3.3139436057697513,0.39581140290126393,0.5627314338711377
3,18,0.6,13232.3,1510.8446717721258,10,38050.75,1588.4716143023907,10,209.6,5.985166849990253,10,10.1,1.3703203194062976,10,2.5,0.8498365855987975,10,477.7710353529421,502.3188299720052,1.8926759422104524,0.4333333333333333,0.26874192494328497
3,18,0.7,12647.6,1945.8011746093462,10,37257.55,2178.7992545589573,10,213.2,7.656515018088989,10,10.2,1.0327955589886444,10,2.7,2.110818693198342,10,615.3163585596527,688.9968208683308,2.42120263964465,0.3265986323710904,0.6674994798166929
3,18,0.8,13027.4,2177.728337307275,10,37035.5,2226.1001649621358,10,209.9,7.475143997126592,10,10.8,1.5491933384829666,10,1.9,1.4491376746189437,10,688.6581670982424,703.9546820956906,2.3638480868655183,0.48989794855663554,0.45825756949558394
3,18,0.9,13383.0,2000.9473867257088,10,36387.15,2165.701144484674,10,202.4,6.850790708621401,10,10.7,1.0593499054713802,10,1.5,1.1785113019775793,10,632.7551220215007,684.8548347804975,2.1664102412362554,0.334995854037363,0.37267799624996495
3,18,1.0,13564.25,2212.1574468026556,10,36736.35,1929.3428364486074,10,204.5,7.427426651719068,10,10.8,0.9189365834726815,10,2.4,1.7126976771553504,10,699.5456074799157,610.1117750507326,2.3487585373270434,0.29059326290271154,0.541602560309064
3,21,0.0,11330.85,1058.435009551576,10,45058.8,1185.767782212577,10,249.2,15.831052467294217,10,11.3,1.1595018087284057,10,5.2,2.6997942308422114,10,334.7065385445054,374.9726967838236,5.006218355427801,0.36666666666666664,0.8537498983243798
3,21,0.1,11873.35,1095.6003947607906,10,44061.2,1303.938227064457,10,238.7,8.219894565422761,10,10.1,1.2866839377079187,10,5.2,2.5298221281347035,10,346.45926528237055,412.34147256854953,2.5993588953175863,0.4068851871911234,0.7999999999999999
3,21,0.2,12573.75,1349.281686470414,10,44984.2,2130.443162036168,10,243.5,9.57136934357415,10,10.4,1.8378731669453627,10,4.2,1.6193277068654826,10,426.6803334399705,673.7052817565456,3.0267327452405017,0.5811865258054231,0.5120763831912405
3,21,0.3,12038.45,1639.442663597059,10,43654.3,1591.6609633405646,10,243.3,9.214119599831552,10,11.0,0.6666666666666666,10,4.2,1.9888578520235063,10,518.4372910219923,503.32739069339493,2.913760456866692,0.21081851067789192,0.6289320754704402
3,21,0.4,11845.9,1181.633492717226,10,44162.5,1396.3850750340246,10,246.3,10.646334789233542,10,10.9,1.4491376746189437,10,6.0,2.2607766610417563,10,373.6653196526419,441.5757327772642,3.366666666666666,0.45825756949558394,0.7149203529842406
3,21,0.5,13125.8,2185.3412293939105,10,43684.9,2214.2895876054195,10,240.8,10.411532067856298,10,11.7,1.159501808728406,10,4.8,2.14993539954628,10,691.0655749557264,700.2198496028071,3.292415526630866,0.3666666666666667,0.6798692684790381
3,21,0.6,13012.8,1378.888505685326,10,44033.1,2004.6528765737862,10,244.3,11.98193084050591,10,11.1,0.9944289260117535,10,4.2,1.6865480854231356,10,436.04283173916656,633.9269007981563,3.789019222261437,0.3144660377352202,0.5333333333333333
3,21,0.7,13215.35,1673.588643371549,10,43698.65,1967.3097119614335,10,245.1,11.694728157022993,10,11.5,1.7159383568311668,10,5.6,1.8973665961010278,10,529.2351979245354,622.117955276793,3.6981977592695934,0.5426273532033236,0.6
3,21,0.8,13593.0,1375.561037056032,10,44465.8,1952.1986351575783,10,247.4,11.097547276563215,10,11.0,1.4907119849998596,10,3.8,1.9888578520235065,10,434.9905937680338,617.339413217001,3.5093525835338295,0.47140452079103157,0.6289320754704403
3,21,0.9,13086.75,2005.4957720390905,10,42538.8,2295.296812082382,10,245.6,13.574485871172671,10,11.7,1.0593499054713802,10,4.2,1.5491933384829666,10,634.1934477481352,725.8365832303815,4.292629341868063,0.334995854037363,0.48989794855663554
3,21,1.0,12782.2,1450.0455012017917,10,42933.15,1862.583824362753,10,243.3,8.96970208845063,10,10.7,1.4181364924121767,10,4.7,1.888562063228706,10,458.54464946780865,589.0007217973317,2.836468853267308,0.44845413490245706,0.5972157622389639
3,24,0.0,10645.25,1209.4003622089383,10,49387.6,1282.7455103973048,10,265.6,10.679159351018424,10,9.2,0.9189365834726818,10,6.8,1.5491933384829668,10,382.4459747612872,405.63974712106824,3.3770467045103807,0.29059326290271165,0.4898979485566356
3,24,0.1,10519.35,1325.339726887664,10,48524.05,1507.1444753056837,10,257.5,11.568635759385518,10,9.2,1.3984117975602022,10,6.0,2.748737083745107,10,419.1092210470521,476.6009304905357,3.6583238420529876,0.4422166387140533,0.8692269873603531
3,24,0.2,10416.4,941.1688890830269,10,48814.45,1434.0478345113406,10,263.0,8.69226987360352,10,9.9,0.9944289260117531,10,8.3,1.567021236472421,10,297.6237352392747,453.48574306880533,2.748737083745103,0.3144660377352201,0.49553562491061676
3,24,0.3,11058.85,915.616521196996,10,48696.8,1289.1854275730343,10,261.4,10.490207073477832,10,9.3,1.05934990547138,10,7.6,2.4585451886114367,10,289.54336702623476,407.67622774288265,3.317294747899926,0.33499585403736293,0.77746025264604
3,24,0.4,11511.3,1559.0633619794505,10,49039.1,1419.5413735115692,10,264.5,12.112894873737744,10,9.3,1.7029386365926402,10,6.8,2.3475755815545347,10,493.01912403746235,448.8983973140372,3.8304336859188948,0.5385164807134504,0.7423685817106696
3,24,0.5,11424.5,1133.515696112468,10,48171.4,1327.8598445117113,10,264.5,6.83536555146996,10,10.1,1.3703203194062976,10,7.4,3.339993346633426,10,358.4491363266667,419.90615221340425,2.1615323782497966,0.4333333333333333,1.0561986345169905
3,24,0.6,11989.5,1351.2712738586415,10,48726.9,1779.8494911399425,10,266.4,9.709102258533825,10,10.0,1.3333333333333333,10,8.0,1.8257418583505538,10,427.309496215045,562.8378284293898,3.070287717245187,0.42163702135578385,0.5773502691896257
3,24,0.7,10835.25,1124.296922278294,10,47008.25,1768.7993927143539,10,259.7,10.165846961490425,10,9.8,1.135292424395094,10,7.9,1.9119507199599979,10,355.5339040716714,559.3434804899997,3.214723074301177,0.3590109871423004,0.604611904907235
3,24,0.8,12573.3,1275.4701573232603,10,47966.25,1587.4280954844326,10,264.2,13.25644497342079,10,10.7,1.7669811040931427,10,5.6,2.2211108331943574,10,403.3390784714794,501.98884034740576,4.1920559792699965,0.5587684871413402,0.7023769168568492
3,24,0.9,11944.9,1584.3429377645625,10,47600.45,1965.4814712657292,10,266.5,12.989311845599145,10,10.8,1.8135294011647258,10,7.5,2.4608038433722332,10,501.0132278138417,621.5398148058493,4.107581067029868,0.5734883511361751,0.7781745019952501
3,24,1.0,12476.75,2021.0318493559448,10,47859.25,1632.8330739001528,10,263.2,8.297255235585101,10,10.6,1.7763883459298973,10,7.1,3.414023367751831,10,639.1063867707089,516.3471552378518,2.623822487220589,0.5617433182117573,1.079608982713443
3,27,0.0,8896.6,1554.8364472759754,10,52427.3,1416.367070281492,10,272.3,10.56251232740898,10,8.4,1.1737877907772674,10,9.8,2.1499353995462798,10,491.6824562436387,447.8945944949299,3.340159676821853,0.3711842908553348,0.679869268479038
3,27,0.1,9662.8,915.5707448847901,10,52243.15,1506.6481571503152,10,274.3,9.87758405009376,10,9.0,1.4907119849998598,10,8.2,1.4757295747452441,10,289.5288912852894,476.4439809090299,3.1235663378047,0.4714045207910317,0.4666666666666668
3,27,0.2,9864.2,1411.4896819396952,10,51090.8,2177.8826516698377,10,273.7,8.743886753358348,10,9.0,0.4714045207910316,10,9.0,3.4318767136623336,10,446.3522288756069,688.70696558438,2.765059774318732,0.14907119849998596,1.0852547064066471
3,27,0.3,10163.65,1318.4601719430132,10,51191.05,1219.0577292409994,10,273.6,12.066482503198676,10,9.1,0.8755950357709131,10,8.7,1.8287822299126937,10,416.9337147557151,385.4999023634405,3.8157568056677795,0.27688746209726917,0.5783117190965824
3,27,0.4,10906.45,1182.031524537311,10,51593.25,1458.822532234663,10,276.4,10.373041983911955,10,9.0,1.4907119849998598,10,9.0,3.39934634239519,10,373.791188365911,461.32019038359397,3.280243893371346,0.4714045207910317,1.0749676997731399
3,27,0.5,9985.1,1304.5559866185208,10,51423.25,1338.6104580247882,10,279.2,10.66458312984307,10,9.3,1.2516655570345727,10,9.6,2.3664319132398464,10,412.5368252922667,423.30579470795493,3.3724372986511315,0.39581140290126393,0.7483314773547882
3,27,0.6,10605.7,1434.9953774606151,10,50889.1,1623.822886483209,10,281.1,9.158481193832186,10,9.2,1.5491933384829668,10,7.2,2.5298221281347035,10,453.78538245885943,513.4978837995985,2.8961660480327747,0.4898979485566356,0.7999999999999999
3,27,0.7,11192.95,781.4563842950902,10,51683.95,989.5610825568632,10,282.4,9.65171257112205,10,8.9,1.197218999737865,10,8.8,2.3475755815545347,10,247.11820664523194,312.9266904741606,3.052139504602557,0.37859388972001834,0.7423685817106696
3,27,0.8,11542.0,1251.7343523643062,10,51141.0,972.2875660580627,10,281.7,7.874713398664815,10,9.9,1.2866839377079191,10,8.0,2.581988897471611,10,395.833157894698,307.46432494048986,2.4902030260826353,0.4068851871911235,0.8164965809277259
3,27,0.9,11649.6,1318.7023672282282,10,50640.1,1383.5465056633745,10,276.3,9.068259663978164,10,10.0,1.3333333333333333,10,9.7,2.2135943621178655,10,417.0103036296984,437.5158206663313,2.867635495200416,0.42163702135578385,0.7
3,27,1.0,11148.95,1115.6584615274414,10,50725.8,1086.8522131979742,10,286.2,11.272385136547928,10,9.6,1.429840705968481,10,9.2,3.2249030993194197,10,352.8021829266051,343.6928473700514,3.56464116941196,0.45215533220835114,1.0198039027185568
3,30,0.0,8046.7,1044.1925961132736,10,53721.25,1472.1276976992629,10,277.6,8.996295533903568,10,8.5,0.97182531580755,10,9.1,2.6012817353502227,10,330.2026919602228,465.52765313494876,2.8448784391135815,0.30731814857642953,0.8225975119502043
3,30,0.1,9321.3,692.4537369223866,10,55129.3,998.1295618416594,10,288.0,7.717224601860152,10,7.5,1.35400640077266,10,8.3,1.4944341180973262,10,218.9730982969775,315.6362815365532,2.4404006956964173,0.4281744192888376,0.4725815626252608
3,30,0.2,9763.15,1177.8704194434974,10,54549.95,1167.9536104277067,10,285.9,7.6659419947366265,10,8.0,1.1547005383792515,10,7.7,1.8287822299126937,10,372.475331397933,369.3393610368539,2.4241837114102256,0.3651483716701107,0.5783117190965824
3,30,0.3,8762.15,940.8705794221767,10,53721.1,1069.2752426033467,10,286.4,10.647900158142816,10,9.5,1.1785113019775793,10,8.9,1.5238839267549946,10,297.5294014416428,338.13452122556873,3.367161679779838,0.37267799624996495,0.4818944098266986
3,30,0.4,8506.95,950.5168316354121,10,53634.0,1080.8587378150353,10,286.7,9.569047322835573,10,9.6,1.429840705968481,10,10.9,2.5582111805799856,10,300.5798142294692,341.79754403902774,3.025998457809697,0.45215533220835114,0.8089774066341063
3,30,0.5,9342.05,871.4813840684012,10,53799.9,1260.0263621580823,10,284.9,10.137389539061157,10,9.5,0.8498365855987976,10,9.5,2.8382310609877335,10,275.58661120921244,398.45532162757354,3.205724047179772,0.268741924943285,0.8975274678557505
3,30,0.6,10020.3,1409.3891151054693,10,53429.9,1432.6964243846073,10,280.4,8.656404180335697,10,9.3,1.2516655570345725,10,10.9,3.0349812373573433,10,445.68797131825056,453.0583896634559,2.7373953556863744,0.3958114029012639,0.9597453365925311
3,30,0.7,9857.2,1269.4824667293888,10,53292.45,1319.827649733101,10,285.6,9.709102258533825,10,9.0,1.3333333333333333,10,11.5,3.2744804507314167,10,401.4456044513794,417.3661492023522,3.070287717245187,0.42163702135578385,1.0354816378006044
3,30,0.8,10369.85,1235.5017885233692,10,53112.15,1268.3605351879366,10,284.8,11.19325193538003,10,9.8,1.0327955589886446,10,9.0,2.70801280154532,10,390.69997049455276,401.09081854640215,3.539617053988874,0.32659863237109044,0.8563488385776752
3,30,0.9,10676.2,1596.3580982278943,10,52971.15,1678.1318987029724,10,282.2,8.9044308571008,10,9.3,1.0593499054713804,10,10.2,2.820559440174157,10,504.81275516549493,530.6719014084355,2.8158282775923835,0.33499585403736304,0.8919392106839766
3,30,1.0,10185.9,1567.5059773056337,10,52524.05,1013.969932986181,10,286.5,9.082951062292475,10,9.1,0.9944289260117529,10,11.5,3.472111109333276,10,495.68891342140074,320.64544671646286,2.872281323269014,0.31446603773522,1.0979779394667069
4,0,0.0,1941.65,340.93784461231184,10,1941.65,340.93784461231184,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,107.81401295234718,107.81401295234718,0.0,0.0,0.0
4,0,0.1,1861.1,271.6363786797016,10,1861.1,271.6363786797016,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,85.89896519878585,85.89896519878585,0.0,0.0,0.0
4,0,0.2,1810.6,290.6892957552215,10,1810.6,290.6892957552215,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,91.92402660168158,91.92402660168158,0.0,0.0,0.0
4,0,0.3,1762.3,373.6512188302526,10,1762.3,373.6512188302526,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,118.15889020015942,118.15889020015942,0.0,0.0,0.0
4,0,0.4,1824.6,405.14221097179086,10,1824.6,405.14221097179086,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,128.11721629473186,128.11721629473186,0.0,0.0,0.0
4,0,0.5,1999.95,353.2823430188507,10,2002.15,349.6165399405469,10,0.1,0.31622776601683794,10,0.0,0.0,10,0.0,0.0,10,111.71768610604539,110.55845738793573,0.09999999999999999,0.0,0.0
4,0,0.6,1855.4,346.4314747055565,10,1855.4,346.4314747055565,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,109.55125132405684,109.55125132405684,0.0,0.0,0.0
4,0,0.7,1804.35,224.64120157363038,10,1804.35,224.64120157363038,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,71.0377853289673,71.0377853289673,0.0,0.0,0.0
4,0,0.8,1918.25,315.1963453327324,10,1918.25,315.1963453327324,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,99.67383614124174,99.67383614124174,0.0,0.0,0.0
4,0,0.9,1880.4,300.8829414314551,10,1880.4,300.8829414314551,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,95.14754040144413,95.14754040144413,0.0,0.0,0.0
4,0,1.0,1698.65,322.5549953108772,10,1698.65,322.5549953108772,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,102.00084558473033,102.00084558473033,0.0,0.0,0.0
4,3,0.0,2539.65,263.167885789872,10,2650.05,285.01290906436736,10,3.2,1.8135294011647258,10,0.7,0.8232726023485646,10,0.0,0.0,10,83.22099261070557,90.12899551938506,0.5734883511361751,0.2603416558635551,0.0
4,3,0.1,2680.95,285.41961798960733,10,2762.05,306.9770575937049,10,1.9,1.3703203194062976,10,0.9,0.8755950357709131,10,0.0,0.0,10,90.25760817423281,97.07466914127949,0.4333333333333333,0.27688746209726917,0.0
4,3,0.2,2629.05,472.8503668650839,10,2716.25,509.24417031518385,10,3.0,1.632993161855452,10,0.6,0.9660917830792958,10,0.0,0.0,10,149.52841517398772,161.03714633586873,0.5163977794943222,0.3055050463303893,0.0
4,3,0.3,2859.35,623.4516398424356,10,2927.35,611.0632377713092,10,1.8,1.1352924243950933,10,0.6,0.8432740427115678,10,0.0,0.0,10,197.15271928690763,193.23516257543696,0.3590109871423002,0.26666666666666666,0.0
4,3,0.4,2600.6,637.796937381588,10,2707.4,693.6692615681081,10,2.5,2.4608038433722332,10,0.9,1.286683937707919,10,0.0,0.0,10,201.68910068056064,219.35748094023245,0.7781745019952501,0.40688518719112343,0.0
4,3,0.5,2767.9,145.51189336652564,10,2837.9,153.8005201551673,10,1.8,1.3165611772087666,10,0.6,0.6992058987801011,10,0.0,0.0,10,46.01490096817674,48.63599490089621,0.41633319989322654,0.22110831935702666,0.0
4,3,0.6,2617.05,568.0356722953235,10,2722.65,587.9901288853978,10,2.6,1.8973665961010278,10,0.6,0.8432740427115678,10,0.0,0.0,10,179.62865166782277,185.93880489738194,0.6,0.26666666666666666,0.0
4,3,0.7,2715.3,494.7105887957793,10,2821.6,470.05110833232214,10,2.7,1.636391694484477,10,0.4,0.5163977794943222,10,0.0,0.0,10,156.44122431976382,148.6432119016689,0.5174724898753341,0.1632993161855452,0.0
4,3,0.8,2616.45,439.97824756836934,10,2697.35,455.25652414630787,10,2.1,1.4491376746189437,10,0.7,0.6749485577105528,10,0.0,0.0,10,139.13333832454867,143.96475359537757,0.45825756949558394,0.21343747458109494,0.0
4,3,0.9,2500.8,518.822662916295,10,2557.4,502.82583686821647,10,1.8,1.0327955589886444,10,0.4,0.5163977794943222,10,0.0,0.0,10,164.0661316529269,159.00749108838306,0.3265986323710904,0.1632993161855452,0.0
4,3,1.0,2708.5,362.9276022079946,10,2830.5,360.30928072668024,10,2.8,1.3984117975602022,10,1.6,1.07496769977314,10,0.0,0.0,10,114.76778487208175,113.9397989193318,0.4422166387140533,0.33993463423951903,0.0
4,6,0.0,3898.6,793.0246528324323,10,5923.75,729.6512199522302,10,34.8,4.6139883927995395,10,3.6,1.3498971154211057,10,0.0,0.0,10,250.77641436147852,230.7359752569542,1.4590712418826188,0.4268749491621899,0.0
4,6,0.1,3690.25,663.5295878021483,10,5444.4,715.1850887085885,10,32.0,5.2704627669473,10,3.4,1.2649110640673515,10,0.0,0.0,10,209.82647923674665,226.161382890871,1.6666666666666667,0.3999999999999999,0.0
4,6,0.2,3813.0,623.0087390148624,10,5453.85,598.4354625001579,10,29.5,5.461989869391313,10,3.6,1.1737877907772674,10,0.0,0.0,10,197.01266174763714,189.2419094116781,1.727232854404215,0.3711842908553348,0.0
4,6,0.3,3708.95,530.047400920165,10,5581.45,512.6768773365495,10,31.5,5.338539126015656,10,4.3,1.6363916944844772,10,0.0,0.0,10,167.61570547601502,162.1226636086255,1.688194301613413,0.5174724898753341,0.0
4,6,0.4,3701.05,565.9935438383256,10,5582.35,689.2459668201025,10,32.0,5.077182070575939,10,3.7,1.5670212364724212,10,0.0,0.0,10,178.98287394794693,217.9587123236366,1.6055459438389728,0.49553562491061687,0.0
4,6,0.5,3770.75,400.75749455804873,10,5557.15,634.4294484022632,10,29.1,5.216427044549853,10,3.7,1.1595018087284057,10,0.0,0.0,10,126.73064721859683,200.62420716354245,1.6495790708878162,0.36666666666666664,0.0
4,6,0.6,3886.35,612.8542082384323,10,5766.85,779.9747520842511,10,30.6,7.198765326236314,10,3.7,0.48304589153964794,10,0.0,0.0,10,193.80151716525742,246.64967340113972,2.276449477195183,0.15275252316519466,0.0
4,6,0.7,3995.8,584.6059071431512,10,5798.4,739.1369140949313,10,31.3,4.715223571935199,10,3.0,1.3333333333333333,10,0.0,0.0,10,184.86862001612567,233.73561512481956,1.4910846164230027,0.42163702135578385,0.0
4,6,0.8,3746.1,442.01393894561994,10,5446.65,582.4665965625077,10,29.4,7.47142705393168,10,2.6,1.0749676997731399,10,0.0,0.0,10,139.7770804610764,184.1921106103926,2.36267268622258,0.339934634239519,0.0
4,6,0.9,3884.45,511.3236879794333,10,5640.5,541.9504384884083,10,31.0,4.8074017006186525,10,3.5,0.8498365855987975,10,0.0,0.0,10,161.69474756122688,171.37977645503508,1.5202339001321838,0.26874192494328497,0.0
4,6,1.0,3724.3,324.7235747524346,10,5371.15,434.28978100905033,10,30.1,4.1486276177925525,10,3.9,1.286683937707919,10,0.0,0.0,10,102.68661061696407,137.33448725243375,1.3119112436102949,0.40688518719112343,0.0
4,9,0.0,5353.1,914.7375397711995,10,13217.55,794.4122023371887,10,98.8,4.962078417580906,10,6.6,1.349897115421106,10,0.0,0.0,10,289.26540869358485,251.2151960416054,1.569146972791976,0.42687494916218993,0.0
4,9,0.1,5020.9,606.2178651277114,10,12480.0,730.8160963379681,10,92.7,7.572611467944493,10,5.7,0.9486832980505138,10,0.0,0.0,10,191.70292120883295,231.10434151410186,2.3946700074215745,0.3,0.0
4,9,0.2,6652.3,3546.0555723539105,10,14052.3,3227.7583311711,10,94.7,9.615381196580588,10,6.9,1.4491376746189442,10,0.0,0.0,10,1121.3612318170367,1020.7068063084738,3.040650515194989,0.45825756949558405,0.0
4,9,0.3,5241.15,623.6528615076394,10,12788.35,897.8800974765195,10,96.7,8.718435129718586,10,5.7,1.1595018087284057,10,0.0,0.0,10,197.2163511645692,283.93461737598045,2.7570112642336286,0.36666666666666664,0.0
4,9,0.4,5420.1,1828.8460660573194,10,12602.6,1994.1787337704266,10,89.4,5.758086101783783,10,5.7,1.0593499054713802,10,0.0,0.0,10,578.3319058579884,630.6146860185086,1.8208667044996885,0.334995854037363,0.0
4,9,0.5,4891.6,623.3419250744776,10,12569.25,941.9983855258637,10,101.4,6.077280093375105,10,5.3,1.1595018087284057,10,0.1,0.31622776601683794,10,197.1180244309372,297.8860450463119,1.9218047073866096,0.36666666666666664,0.09999999999999999
4,9,0.6,5052.9,518.8871532209848,10,12657.0,942.3776666850009,10,96.4,5.295700562196134,10,5.5,1.35400640077266,10,0.0,0.0,10,164.08652527790872,298.0059842799581,1.674647558277396,0.4281744192888376,0.0
4,9,0.7,4804.55,932.8684690542153,10,12343.55,822.6594222398476,10,97.0,5.577733510227168,10,6.0,1.49071198499986,10,0.0,0.0,10,294.9989119565622,260.1477512876096,1.763834207376393,0.47140452079103173,0.0
4,9,0.8,5655.15,328.50816411299263,10,12906.35,847.0722142244491,10,94.5,6.980130530457306,10,5.2,1.6193277068654828,10,0.0,0.0,10,103.88340285574442,267.8677539591339,2.2073110841524395,0.5120763831912406,0.0
4,9,0.9,5109.2,513.2393420444522,10,12234.65,699.0811052135984,10,95.1,4.357624225296267,10,5.8,1.1352924243950935,10,0.1,0.31622776601683794,10,162.30053056666887,221.06885616627827,1.3780017739062926,0.3590109871423003,0.09999999999999999
4,9,1.0,4951.3,898.7998850318866,10,12134.15,1151.9198238399906,10,96.8,9.07744457432817,10,5.7,1.4181364924121767,10,0.0,0.0,10,284.22547973982427,364.2690325234297,2.8705400188814636,0.44845413490245706,0.0
4,12,0.0,7434.95,1521.5019343106703,10,23647.95,2302.8267466311922,10,173.9,9.870832453918633,10,8.0,1.0540925533894598,10,0.1,0.31622776601683794,10,481.1411576773609,728.2177576110048,3.121431295629191,0.3333333333333333,0.09999999999999999
4,12,0.1,7870.65,2640.652150616502,10,24090.65,2987.261790131186,10,168.5,7.933753490274598,10,7.7,1.1595018087284057,10,0.1,0.31622776601683794,10,835.047530417015,944.655122400645,2.5088731423578268,0.36666666666666664,0.09999999999999999
4,12,0.2,7884.9,1996.082646919544,10,23835.35,2419.5041164346976,10,169.7,6.896859188548553,10,8.5,1.509230856356236,10,0.2,0.42163702135578396,10,631.216756220344,765.1143816086877,2.1809783737274104,0.47726070210921173,0.13333333333333333
4,12,0.3,6402.25,565.7752424770813,10,22123.65,904.294109298027,10,168.3,12.605554331325537,10,8.0,1.1547005383792517,10,0.1,0.31622776601683794,10,178.9138409961622,285.96290600550134,3.9862262855989496,0.36514837167011077,0.09999999999999999
4,12,0.4,6598.45,901.0237217866255,10,22023.95,1154.2890657119738,10,170.4,10.92601381006714,10,8.2,1.6193277068654826,10,0.1,0.31622776601683794,10,284.92871866876146,365.01825258776046,3.455108938626651,0.5120763831912405,0.09999999999999999
4,12,0.5,7937.85,2169.8907685001614,10,23349.3,2332.8001200274316,10,165.9,8.102811583367549,10,7.6,0.9660917830792958,10,0.2,0.4216370213557839,10,686.1797102233656,737.6961705200861,2.5623340054636774,0.3055050463303893,0.13333333333333333
4,12,0.6,7525.6,3018.1823614000973,10,23309.8,2965.333887889636,10,169.6,6.484168755086841,10,7.6,1.2649110640673518,10,0.4,0.6992058987801011,10,954.4330655769772,937.7209108613641,2.050474199897293,0.39999999999999997,0.22110831935702666
4,12,0.7,8329.85,2992.49347952506,10,24043.35,2795.9798923335147,10,169.9,8.543353491977777,10,7.3,1.4181364924121764,10,0.1,0.31622776601683794,10,946.3095278501638,884.1664751806263,2.7016455890602837,0.44845413490245695,0.09999999999999999
4,12,0.8,7589.4,2597.635065464996,10,22556.8,2744.415877943996,10,163.9,10.72328722402272,10,8.1,1.1972189997378648,10,0.2,0.4216370213557839,10,821.4443336789982,867.8605021033687,3.3910011632096038,0.37859388972001823,0.13333333333333333
